,2017q1fphdsl,2017q1jxje,2017q1jxsl,2017q1kpje,2017q1kps,2017q1kpse,2017q1kpsl,2017q1rkse,2017q2fphdsl,2017q2jxje,2017q2jxsl,2017q2kpje,2017q2kps,2017q2kpse,2017q2kpsl,2017q2rkse,2017q3fphdsl,2017q3jxje,2017q3jxsl,2017q3kpje,2017q3kps,2017q3kpse,2017q3kpsl,2017q3rkse,2017q4fphdsl,2017q4jxje,2017q4jxsl,2017q4kpje,2017q4kps,2017q4kpse,2017q4kpsl,2017q4rkse,2018q1fphdsl,2018q1jxje,2018q1jxsl,2018q1kpje,2018q1kps,2018q1kpse,2018q1kpsl,2018q1rkse,2018q2fphdsl,2018q2jxje,2018q2jxsl,2018q2kpje,2018q2kps,2018q2kpse,2018q2kpsl,2018q2rkse,2018q3fphdsl,2018q3jxje,2018q3jxsl,2018q3kpje,2018q3kps,2018q3kpse,2018q3kpsl,2018q3rkse,2018q4fphdsl,2018q4jxje,2018q4jxsl,2018q4kpje,2018q4kps,2018q4kpse,2018q4kpsl,2018q4rkse,2019q1fphdsl,2019q1jxje,2019q1jxsl,2019q1kpje,2019q1kps,2019q1kpse,2019q1kpsl,2019q1rkse,2019q2fphdsl,2019q2jxje,2019q2jxsl,2019q2kpje,2019q2kps,2019q2kpse,2019q2kpsl,2019q2rkse,2019q3fphdsl,2019q3jxje,2019q3jxsl,2019q3kpje,2019q3kps,2019q3kpse,2019q3kpsl,2019q3rkse,2019q4fphdsl,2019q4jxje,2019q4jxsl,2019q4kpje,2019q4kps,2019q4kpse,2019q4kpsl,2019q4rkse,bsrxm,bsrxmmp,cyrs,djrq,fdbrxmp,fddbrxm,hy,hydl,hyml,hyzl,jyfw,nsrmc,scjydz,xzjd,zcdz,zczb,zjnsrsbh,yc
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,220568816,0.06,9696975.87,97,290909.28,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,61677f7cb999d191832f1cf91b68c03a,47f3e73123b198665255bbcff915e46e,3,2017/7/26,7749542dcaa36c9ec75b0a79c3566116,cf4e36fd40874c0b8d3d6912891af9dd,服装批发,批发业,批发和零售业,纺织、服装及家庭用品批发,服装服饰、日用百货、鞋帽、皮革制品批发零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,6249217e2e2a00eb3a7fa90c341e00c7,9fb7796d3f93421cabe397924c995b4d,fcca4d2c68f01f82032e2bedbf182e57,9fb7796d3f93421cabe397924c995b4d,1000000,4b056c775bd6a07a689611aaf64c3d82,1
25,67,878624864.5,0.017,9416888.77,95,1035857.77,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2018/4/2,a3d2de7675556553a5f08e4c88d2c228,a895e0f9e0d026c27dcad1831f54bf34,其他群众团体,群众团体、社会团体和其他成员组织,公共管理、社会保障和社会组织,群众团体,,ee864544464835377bca27abdf9e70ba,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,b864946859cca013095abdb185304c7a,1
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,3447227.38,0.03,3755295.04,38,63840.02,0.017,63840.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e634536f925bb478316d5a3fd3ccbd14,63d771998f299a85669147d934f72c42,10,2016/10/17,9e38d05bd5866f1208e27b756976399f,ae9a9a6c885d1ca0379ebe6413c57ead,其他未列明金属制品制造,金属制品业,制造业,其他金属制品制造,不锈钢制品加工，焊接材料批发。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,9298ac3a45b91c8ff9e868c282d7c260,1e14bb4891727d15f38aa5164eb0f2a8,829b9700d7927fafe3495b38742a43e6,1e14bb4891727d15f38aa5164eb0f2a8,1000000,042e87c18b828599ced3d2461a58008a,0
27,0,0,0,0,0,0,0,0,83,2421588.96,0.11,4690063.11,47,281403.79,0.06,15029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1279873.58,0.11,2079334.05,21,35348.68,0.017,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884f27d44554cb7d802aa6f7c8dffe15,ab094e4cfc96b247c41b7c385fee6070,5,2018/5/20,059a76dbde37af5f437d95afaed4e9d2,0149368bab35524314e336e00addb385,服装批发,批发业,批发和零售业,纺织、服装及家庭用品批发,服装、服饰、鞋帽、袜子、日用百货、箱包、图书、办公用品、文化用品、体育用品批发、零售（含网上销售）；服装设计（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,a117f0353663c23e9d13895e49ba97c0,bde6566e7a9141cfb75181ba26b88a37,829b9700d7927fafe3495b38742a43e6,bde6566e7a9141cfb75181ba26b88a37,1000000,2fbcc8bbaf5a061f94f5728c0e44dcc6,0
28,64,80083634.01,0.06,3630586.5,37,61719.97,0.017,0,0,0,0,0,0,0,0,0,125,713810837.2,0.017,6898546.11,69,758840.07,0.11,276.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d90c5c1d0c229021a2e04a3e450860c,c5a989cdaff60b8f1e4d92a4c096a74f,3,2018/2/22,8a80500e1d608e5d33c84d9fbae36fd3,b465bd574805f5ed1ba81610990cec0c,其他专业咨询,商务服务业,租赁和商务服务业,咨询与调查,建设工程造价咨询，商务信息咨询，劳务信息咨询，企业管理咨询，计算机信息技术咨询。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,093baeb2b921dd66a44d3d95fbc3e3c0,b7c8253d8281f80dc339ccd28f6bcedc,829b9700d7927fafe3495b38742a43e6,b7c8253d8281f80dc339ccd28f6bcedc,1000000,f53c18b70082b4b41715b8d09c92f4bd,1
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,485007522.8,0.017,5915659.19,60,354939.55,0.06,414.62,45,47312839.08,0.11,3732347.3,38,410558.2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6aa7db939299f18956fe5acd5c3f0ebc,0cbf9a9ec315422f01a40267f307551a,12,2017/9/7,c4a95e7f83ff12b517e88fbd1f874576,c168712ce1853eaea73643edbf162e5b,地质勘查技术服务,专业技术服务业,科学研究和技术服务业,地质勘查,土工试验，岩土试验，岩土工程检测（以上经营范围涉及资质的，凭资质证经营）。,c6f4d4c7c98499473da8fdf92b63e300,8edcdb6a6f1b284b4d7eb2aafbc4c9a9,1d24db6d16c1cdd0f0aabfe7d889a0f0,e684ecebbaa3a700455780e0d2d22e5a,500000,725eac86216b3e3ebe15ddc8b2265066,1
30,57,74296378.99,0.11,4800431.11,49,288025.87,0.06,0,80,129754487.6,0.06,7416592.34,75,444995.54,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2016/9/6,a3d2de7675556553a5f08e4c88d2c228,a895e0f9e0d026c27dcad1831f54bf34,其他群众团体,群众团体、社会团体和其他成员组织,公共管理、社会保障和社会组织,群众团体,,4c742b8dce8045f9426f0355d61cb093,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,88e0db237b515ed39c84ac55882b681b,1
31,0,0,0,0,0,0,0,0,42,2003194.52,0.03,3715168.81,38,63157.87,0.017,63157.87,97,7042524.08,0.11,8011717.35,81,480703.04,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c44a73d4909672285a2fcb227a97cb51,752ea2e19392d8d69525971d2ecab95a,10,2018/7/21,22f5337432cafc8724aabd748134ae2c,9d90b24d10877e847f49737702fb11df,劳务派遣服务,商务服务业,租赁和商务服务业,人力资源服务,劳务服务（劳务派遣，劳务输出等涉及前置许可的项目除外），汽车租赁，园林绿化工程施工（凭资质证经营），保洁服务。,c4a83f0934f85079024d749a1f400df4,c7f24bc57fa65b9a712b88d7521e995c,829b9700d7927fafe3495b38742a43e6,c7f24bc57fa65b9a712b88d7521e995c,2000000,a3d51bfcc7d2314820eab0a0b5133456,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2790302.59,0.11,3165881.97,32,53819.99,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9faefd4d3fc756096ad5fd836545aa21,920853f5d7a40eaee6a91ffdf1378148,3,2018/7/20,c1800fb421dc5e685d07c7e8c4470022,87355372b4f424e55b3f32ab3d256149,工程和技术研究和试验发展,研究和试验发展,科学研究和技术服务业,工程和技术研究和试验发展,医疗器械的研发及相关技术咨询，健康咨询服务（医疗除外），无需申请许可证的一类医疗器械零售、批发，净化设备、电子产品销售。,b44fe65955cfdec924c20d5bbb919537,2b856bcfc2128db7680153a18484db1f,e20991f5b7461ffc7ab2390b50bc7d9a,2b856bcfc2128db7680153a18484db1f,10000,bd9f8910ef04ee95295cf16822022a5b,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,3933902.45,0.11,5709512.78,58,342570.77,0.06,0,0,0,0,0,0,0,0,0,70,5518438.51,0.11,6299626.21,63,188988.79,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09d8cf15ba54acd1ca18e1bb67b99bdc,fd50add6086f17634c807880f5b3e9ea,3,2016/10/29,0b3488d9173fc7d099ff3fbe5161f670,15830371d86135a271d067ccd0162a3f,其他专业咨询,商务服务业,租赁和商务服务业,咨询与调查,船舶技术咨询服务；船舶机械设备修理；船舶配件销售；船舶代理；船舶建造监理（上述经营范围涉及资质的凭资质证经营）。,f9f372ea1792a7cbc4115bf941f1947e,896077f215c655b38f28fd00fde169a0,829b9700d7927fafe3495b38742a43e6,e1f521f6d80c8cc91a524f793dd97ccb,30000,3c6d826ce5aa74454f90717de91b0e80,0
34,0,0,0,0,0,0,0,0,79,3620167.21,0.11,4906965.53,50,294417.93,0.06,0,0,0,0,0,0,0,0,0,8,544564.68,0.06,674905.97,7,40494.36,0.06,7820.48,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c57902b32b108c321a9dcbf8f360b223,19fac00023a936fa521ffbfe1a0770fd,4,2018/11/30,be88ed146cfefce23b7a2b15b0dbce01,d61931cd22b94254cea0a39b18ecae31,其他食品批发,批发业,批发和零售业,食品、饮料及烟草制品批发,保健食品、预包装食品批发与零售，健康信息咨询（除医疗），电子产品、工艺品、日用百货、家用电器、一类医疗器械销售，计算机软硬件技术研发、技术咨询、技术转让、技术服务（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,597fcee8afcdd882668bb997657d4dc7,0eb3b2966d63cc71e04cdd85904e98e2,6785575034e90ead76195e008459e008,0eb3b2966d63cc71e04cdd85904e98e2,100000,56850b07ed139bb6900e2e81e136a562,0
35,84,364354223,0.017,6014183.24,61,360850.99,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,270389616.8,0.06,9343427.29,94,280302.82,0.03,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b499ebd7822e328fb718e44213feb7,cc14a1ef74c092cc59a9d2142eff81c1,4,2017/11/26,468dcaab7062a141bb0e4253c43ff80c,3254f7b9e7d94adb31d513ebbca42093,体育用品及器材批发,批发业,批发和零售业,文化、体育用品及器材批发,文化办公用品、体育器材及设备、服装服饰、鞋帽、日用百货、电子产品、工艺品、音响设备及器材销售。,b9878d51403fa386884a4b497e9bb794,9b8394512195cda45e43925a2d833a84,829b9700d7927fafe3495b38742a43e6,b51c192b198b24ceeda0953c8550573d,500000,b4e89036f53a300a340745a904d5e6f5,1
36,0,0,0,0,0,0,0,0,52,296768395.9,0.017,4101790.56,42,69730.44,0.017,393.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,108806017.3,0.06,4320816.38,44,129624.49,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,c643eb3097f273fd5e7bb851b57ac234,225efa42c0dcb7c214fb2be9f1e26c56,1,2017/9/24,29cf0490c2fe739e1805e55cccea3307,8d3ca232b93abc2fa604cce1b2f63086,社会经济咨询,商务服务业,租赁和商务服务业,咨询与调查,实业投资、创业投资、投资咨询。（涉及国家法律、法规规定需前置许可的除外）,412b7e9f2e583dbed2e030c1a7261611,660506d8fdbdd21f38a1205a03900c2f,fcca4d2c68f01f82032e2bedbf182e57,660506d8fdbdd21f38a1205a03900c2f,0,b3bee0d35abbb8af2ad97a7f79e3bc69,1
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,4193992.85,0.017,5960853.95,60,357651.24,0.06,286353.36,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6041c16e6005d0c155afb2c40e94105a,a3d2de7675556553a5f08e4c88d2c228,40,2018/1/14,a3d2de7675556553a5f08e4c88d2c228,148b46f4231fbee2763fe7bc0b039ae5,日用玻璃制品制造,非金属矿物制品业,制造业,玻璃制品制造,玻璃制品制造.加工.销售,6c71645ed63a7f5a36f91292d410d29e,603792bc9c25c7fce049f290f6a86452,5b82f2cd2fd11ecd34016dfefe15f4d4,603792bc9c25c7fce049f290f6a86452,500000,d3894110c2b4bf24d8df8b94c397410d,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,218318104.3,0.06,8444818.91,85,143561.92,0.017,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,61a9b2736c47442ae5de2dfa9ee8a775,9fccb321a6c83f5dd6eb28243c8cc6e7,3,2017/6/19,18461cc556fcc7c2d0dc2d56a56bc1d1,8497024a9ec0c38ef05820a4921d61f3,家庭服务,居民服务业,居民服务、修理和其他服务业,家庭服务,家政服务，保洁服务，会议服务，组织境内文化艺术交流活动，承办展览展示活动，企业管理咨询，企业形象策划，广告设计、制作、代理、发布，五金交电、服装鞋帽、电子产品、机械设备、建筑材料、日用品、工艺品销售。,f9b618b3fcffe527c40ce07f9b7b774f,fd79720af5723cf1aae9c3dbf324530e,fcca4d2c68f01f82032e2bedbf182e57,fd79720af5723cf1aae9c3dbf324530e,100000,fa14f12c836d3d2b5858ee944eaae8bb,1
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,8093027.87,0.017,8711549.19,88,958270.41,0.11,820688.94,0,0,0,0,0,0,0,0,29,2052649.58,0.06,2764875.4,28,165892.52,0.06,42733.55,116,5206049.93,0.06,8350718.51,84,250521.56,0.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189899ceb5432caaffacdd1c735123a7,380dd891bcaabc2396fca3c3dfb48d67,4,2017/12/17,380dd891bcaabc2396fca3c3dfb48d67,2a72a7086eace1c3042120645f583cc4,机床附件制造,通用设备制造业,制造业,金属加工机械制造,搅拌机电设备及配件、机床刀具、模具、泵车泵管及内部配件加工、销售。,75b0bef23faf1028b2f7c0a37386de66,50dd9d2731a30b1821f9e7458f34a21a,4e15a0e1ffea654e9156b3e37786e24b,50dd9d2731a30b1821f9e7458f34a21a,100000,a71cfb4455b59f9a210ec774dcf952a0,0
40,172,7619078.02,0.03,9224397.35,93,276731.92,0.03,276731.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d66a019d536b5b77012c357812fa703,a3b0b49f0b89ececbff0c28f6e85e8a9,2,2018/11/7,e7f8e9efe0acd997ba2ef25c1bc0a59a,0c66235f4c940e7220b8477a9b02a57a,其他土木工程建筑,土木工程建筑业,建筑业,其他土木工程建筑,园林工程设计、施工、养护，室内装潢工程，水电安装工程、水利工程、市政道路工程、土木工程设计、施工，苗木种植。（以上经营范围涉及资质的凭资质证经营）,292624b49d380c0cb4164b42e4b3cb24,f407c9ef5133ffc75978252de3256263,829b9700d7927fafe3495b38742a43e6,f407c9ef5133ffc75978252de3256263,1000000,9bcc6a5b3e0b93497a543e5038b8e4fd,0
41,184,7155920.74,0.11,9998858.5,100,299965.75,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4236098.95,0.03,4631777.73,47,138953.33,0.03,138953.33,0,0,0,0,0,0,0,0,93,4861281.04,0.03,6091093.36,61,365465.6,0.06,365465.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2016/3/17,a3d2de7675556553a5f08e4c88d2c228,b2e891fd657b49f3d3e4b7ddb4888b59,其他建筑安装业,建筑安装业,建筑业,其他建筑安装业,,6f4313b427fdc0928282cd35f0d9fc73,a3d2de7675556553a5f08e4c88d2c228,bb2076e0439b3a093aa46f0d189cbe26,a3d2de7675556553a5f08e4c88d2c228,,99b1e822f98e02d6b912fab044738830,0
42,25,1287748.62,0.11,1477825.89,15,44334.78,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,4949305.3,0.017,8989702.91,90,152824.95,0.017,68686.76,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4b16510685f5ee981aa696dc081ed2e5,81feba90a4c887c7e419b19ffefcdeb8,6,2017/4/28,7cfba1434a798e7fe9d5deb8e892adf8,1de85c166aeac05c4b77224ca3eba749,百货零售,零售业,批发和零售业,综合零售,仓储设备、货架制造、安装、销售，金属材料、建材、酒店设备、机电设备、五金交电、橡塑制品、玻璃制品、文体用品、日用百货、包装材料销售。,4a2e4ad9c095c52c995365b34d2635ac,f69e8c2fd44514808853021727d85950,829b9700d7927fafe3495b38742a43e6,1e45c92962e1e5d4783939af2eae9c0d,500000,b3da3049b978f5a0621b5f1226167f9c,0
43,101,105090443.3,0.11,9727202.69,98,165362.45,0.017,0,193,725374713,0.017,9811483.59,99,1079263.19,0.11,97.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,ac8891527a2bfbfd67f449f13da4bb77,701cb6e56de84b1bccdfdd365fe14863,8,2017/7/23,37ec4f5a42985fef0f63a71ce9965866,fffe8edd8f34dd7b95752b8965a516e4,其他住宿业,住宿业,住宿和餐饮业,其他住宿业,旅店管理及相关服务（凡涉及行政许可凭证经营）。,bc8e7cabd6b9e170e174d6005a57d1a3,e5654524a615abc8d757e34864bf3e65,fcca4d2c68f01f82032e2bedbf182e57,f4e424cf5eda752c21ff36a7ace0b768,500000,6e43bbf5b8df46068a01901f09442c13,1
44,102,5512423.15,0.017,5936453.41,60,653009.87,0.11,559298.68,0,0,0,0,0,0,0,0,94,5458358.69,0.06,5585152.88,56,94947.6,0.017,0,112,4753374.21,0.06,8898180.51,89,533890.83,0.06,248688.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ad4327e257e9bb6f9b77feaad51c6a2a,7ab007f6028288dfe7e666fec794776e,5,2016/5/7,fe7c5a751071f338c8b1c4ffd9620d3d,58c54b830908041eabd8e997eef6a689,计算机、软件及辅助设备批发,批发业,批发和零售业,机械设备、五金产品及电子产品批发,网络设备、办公设备、软件、办公耗材销售，网络工程、弱电工程、网站建设施工、维护，计算机技术培训,ba9551c1e7d57a8a9357f49c3d199f89,1404e2247c08695fe7d50b797e404a3f,fcca4d2c68f01f82032e2bedbf182e57,1404e2247c08695fe7d50b797e404a3f,500000,4f6c487e59d6a3baa20d33cbb2c1e9c4,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,145094597.9,0.06,6708710.57,68,114048.08,0.017,0,0,0,0,0,0,0,0,0,132,95570840.72,0.11,7329166.44,74,806208.31,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a3d2de7675556553a5f08e4c88d2c228,a3d2de7675556553a5f08e4c88d2c228,,2016/2/18,a3d2de7675556553a5f08e4c88d2c228,b41be164d376424de7778223495883c2,百货零售,零售业,批发和零售业,综合零售,服装,a71129911d560d4b94d258df0e5b4934,37dbd770432e2cafb49de28f81a98d93,20154b7e8c5935634a0c8d070d4c64e7,13c7bce3b3eadb930b6c2566850f9a50,,b41be164d376424de7778223495883c2,1
46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,53101040.41,0.11,4429538.26,45,265772.3,0.06,237.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,179335423.8,0.06,7143659.95,72,428619.6,0.06,0,0,0,0,0,0,0,0,0,,,,,,,,,cf77e8b925119b76aaca7c21440d7eb0,71a4960f04d73c9986d24470b2b9e196,3,2017/2/8,a34ea2943c04e1c45b8c3c9185479978,05dea8184d20fff66c3cd13fbc62c447,其他专业咨询,商务服务业,租赁和商务服务业,咨询与调查,环境工程咨询。,bb3b6e44fd2285d9824c4f41f6781a68,c7136667123373e541643e2d3c625b5e,829b9700d7927fafe3495b38742a43e6,c7136667123373e541643e2d3c625b5e,1000000,0700ec4749f754d23b64f09e44cdf3c7,1
47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,fbb1b81f701c3719cdacbd6b738f2253,effccb9eca0fcec5eca1e62fd9c14a94,6,2017/1/7,be61590b40b0719471aabcba811cc224,bc89077434a2abf49c58d09daca0f4f7,管道和设备安装,建筑安装业,建筑业,管道和设备安装,电力管道、机电设施，市政公用工程、公共照明施工（以上经营范围涉及资质的凭资质证经营）；电力设备、机电设备销售。,9875cf7d37200a67b50b15a57d9099e8,e73853177568f3807cdc04d7ddfd10e2,829b9700d7927fafe3495b38742a43e6,35bbba089161e23cf493578b2654ce9e,500000,bc55463aad1f070bf11187d79bdbc147,0
48,10,493070.2,0.06,640568.7,7,38434.12,0.06,8849.91,65,3128885.5,0.03,3745149.94,38,112354.5,0.03,112354.5,75,3603712.42,0.06,4608002.56,47,506880.28,0.11,290657.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,6033538.48,0.06,8404371.3,85,142874.31,0.017,0,,,,,,,,,,,,,,,,,,,,,,,,,24a06dd9bd0b604379a68d822957f14e,d5fe86409e7cecdd81ad9bf85aa09329,12,2017/9/10,aa0b378392230299fe0112f3f061e13c,3c12b2957d23de5587c2bb161a86f7d6,金属及金属矿批发,批发业,批发和零售业,矿产品、建材及化工产品批发,金属材料、电线、电缆、服装及服装辅料、纺织品销售。,b724704099cc746581231b0408f71d1d,e60b3797a1a089e1d89e03c255726dce,829b9700d7927fafe3495b38742a43e6,e60b3797a1a089e1d89e03c255726dce,1000000,3923d63dc558cd18559cefc6022645fb,0
49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,2345533.7,0.017,2497678.14,25,42460.53,0.017,2586.46,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc6be0c596afd3d32d56df268a4807a1,dff9ec50f6707fa94f2af6448bfb257d,2,2018/10/15,609a6170e7f355724abf3a848a1ea6c9,f00dd1b0149d3051de4973f10883755e,建筑装饰业,建筑装饰和其他建筑业,建筑业,建筑装饰业,室内外装饰工程设计、施工，园林绿化工程设计、施工，广告设计、制作，图文设计，建材批发、零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,e44cf5d53937be24786633396b542471,0793389126ba4159f63344b97ed1c71c,c6030ef51faf563882a4bf0b577ee8f4,0793389126ba4159f63344b97ed1c71c,500000,f5272eece97a9d68bf936582b7a7a0e3,0
