主键:纳税人识别号,纳税人名称,行业门类,行业大类,行业中类,行业,注册地址,生产经营地址,法定代表人姓名,登记开业日期,街道乡镇,经营范围,注册资本（元）,从业人数,法人手机号,财务人员姓名,财务人员手机号,2017Q1发票核定数量,2017Q1开票数,2017Q1开票金额,2017Q1开票税率,2017Q1开票税额,2017Q1入库税额,2017Q1进项金额,2017Q1进项税率,2017Q2发票核定数量,2017Q2开票数,2017Q2开票金额,2017Q2开票税率,2017Q2开票税额,2017Q2入库税额,2017Q2进项金额,2017Q2进项税率,2017Q3发票核定数量,2017Q3开票数,2017Q3开票金额,2017Q3开票税率,2017Q3开票税额,2017Q3入库税额,2017Q3进项金额,2017Q3进项税率,2017Q4发票核定数量,2017Q4开票数,2017Q4开票金额,2017Q4开票税率,2017Q4开票税额,2017Q4入库税额,2017Q4进项金额,2017Q4进项税率,2018Q1发票核定数量,2018Q1开票数,2018Q1开票金额,2018Q1开票税率,2018Q1开票税额,2018Q1入库税额,2018Q1进项金额,2018Q1进项税率,2018Q2发票核定数量,2018Q2开票数,2018Q2开票金额,2018Q2开票税率,2018Q2开票税额,2018Q2入库税额,2018Q2进项金额,2018Q2进项税率,2018Q3发票核定数量,2018Q3开票数,2018Q3开票金额,2018Q3开票税率,2018Q3开票税额,2018Q3入库税额,2018Q3进项金额,2018Q3进项税率,2018Q4发票核定数量,2018Q4开票数,2018Q4开票金额,2018Q4开票税率,2018Q4开票税额,2018Q4入库税额,2018Q4进项金额,2018Q4进项税率,2019Q1发票核定数量,2019Q1开票数,2019Q1开票金额,2019Q1开票税率,2019Q1开票税额,2019Q1入库税额,2019Q1进项金额,2019Q1进项税率,2019Q2发票核定数量,2019Q2开票数,2019Q2开票金额,2019Q2开票税率,2019Q2开票税额,2019Q2入库税额,2019Q2进项金额,2019Q2进项税率,2019Q3发票核定数量,2019Q3开票数,2019Q3开票金额,2019Q3开票税率,2019Q3开票税额,2019Q3入库税额,2019Q3进项金额,2019Q3进项税率,2019Q4发票核定数量,2019Q4开票数,2019Q4开票金额,2019Q4开票税率,2019Q4开票税额,2019Q4入库税额,2019Q4进项金额,2019Q4进项税率,异常
d1f491a404d6854880943e5c3cd9ca25,芜湖市菊风公司贸易有限公司,批发和零售业,批发业,机械设备、五金产品及电子产品批发,电气设备批发,芜湖市镜湖区汇金广场A2014,芜湖市镜湖区汇金广场A2014,阮长江,2018/12/8 0:00,芜湖市镜湖区滨江公共服务中心,家用电器及配件、电气设备、电子产品、制冷设备及配件、空调设备及配件、监控设备、电线电缆、电动工具、机电设备、通讯器材、化工原料及产品（除危险化学品）、日用百货销售；自营和代理各类商品及技术的进出口（国家限定公司经营或禁止进出口的商品和技术除外）。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）,880000,6,6a6acbf5b809541c3ca98741b55b292c,陈丹,14129fb695e952dfdfd548e7e1050b85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,78,7733382.91,0.17,1314675.1,78.79,45487761.27,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,80,7964091.13,0.11,876050.02,83.09,72393961.5,0.11,1
9b8619251a19057cff70779273e95aa6,芜湖市快讯计装饰工程有限公司,建筑业,建筑装饰和其他建筑业,建筑装饰业,建筑装饰业,芜湖市新芜区赭山西路60号5楼,芜湖市新芜区赭山西路60号5楼,杨乃胜,2017/12/10 0:00,芜湖市镜湖区汀棠公共服务中心,室内装饰设计、施工（凭有效资质经营）。,3000000,4,a3a4c4c5bea49515fe39a2c751c6838f,喻玉梅,ce31de95e1615becbef02cad2c205166,107,69,6877923.43,0.06,412675.41,89.44,114607211.8,0.06,0,0,0,0,0,0,0,0,38,36,3541856.69,0.03,106255.7,89.33,32191314.18,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,100,9901659.17,0.11,1089182.51,89.31,58241963.71,0.17,44,66,6553850.14,0.17,1114154.52,27.98,59578143.68,0.11,109,68,6709010.69,0.06,402540.64,74.81,111796064.5,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,63,6215738.41,0.17,1056675.53,36.23,56503718.63,0.11,1
1afa34a7f984eeabdbb0a7d494132ee5,芜湖市凌颖信息销售服务有限公司,批发和零售业,零售业,文化、体育用品及器材专门零售,文具用品零售,芜湖市镜湖区园丁小区３－９幢２单元４０２室,芜湖市镜湖区园丁小区3-9幢2单元402室,汪一琳,2017/11/21 0:00,芜湖市镜湖区汀棠公共服务中心,计量仪器仪表、配件、工具销售，计量仪器仪表维修，计量管理与技术的咨询服务。,100000,6,345c5b0d92746f27673f7bd818b6dd5f,梁慧,be3244e3f6be8eab3682e1db708e881e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,77,7673542.34,0.11,844089.66,70.91,69753615.72,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
65ded5353c5ee48d0b7d48c591b8f430,芜湖市鑫博腾飞咨询有限公司,租赁和商务服务业,商务服务业,咨询与调查,其他专业咨询,芜湖市镜湖区中山北路汇金广场A2017,芜湖市镜湖区中山北路汇金广场A2017,杨学兵,2018/11/4 0:00,芜湖市镜湖区滨江公共服务中心,投资咨询（证券、期货投资咨询除外），广告设计、制作、发布、代理。,30000,5,9302f93b379bb402ef3e889dd73365c2,沈倩,0d67eb7d9e595b8a6da5af9b37273fe1,156,94,9331440.19,0.17,1586344.83,15.66,84829979.89,0.11,117,75,7426684.86,0.17,1262536.43,38.49,123767390.2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,41,4085268,0.11,449379.48,74.8,68067021.93,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,92,9167768.25,0.17,1558520.6,13.5,53927581.55,0.17,0,0,0,0,0,0,0,0,1
9fc3d7152ba9336a670e36d0ed79bc43,芜湖市泰麒麟材料贸易有限公司,批发和零售业,批发业,矿产品、建材及化工产品批发,金属及金属矿批发,芜湖市镜湖区镜湖万达广场3#楼724,芜湖市镜湖区镜湖万达广场3#楼724,张盼,2018/12/23 0:00,芜湖市镜湖区滨江公共服务中心,金属材料（除贵金属）、五金机电、电子产品、通讯器材、电线电缆、家用电器、服装鞋帽、服饰、纺机配件、纺织原料（除棉花）、针纺织品、皮革制品、钢丝绳、阀门、管道配件、轴承、黄金制品、珠宝、首饰、制冷设备、压缩机及配件、化工原料及产品（除危险化学品）、塑料制品、橡胶制品销售。,1000000,5,dab528d682be11aaad22f3b9a03171f0,张玉,2751121b0a3f724d56d08b777356481a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,47,4639675.16,0.06,278380.51,4.38,27292055.37,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,75,7467489.26,0.17,1269473.17,47.26,124445026.4,0.06,18,33,3298566.33,0.03,98956.99,22.96,54969726.39,0.06,1
02522a2b2726fb0a03bb19f2d8d9524d,芜湖市新格林耐特程有限公司芜湖分公司,建筑业,建筑安装业,管道和设备安装,管道和设备安装,芜湖市镜湖区新华文沁苑１幢５－３０１室,芜湖市镜湖区新华文沁苑1幢5-301室,程建国,2017/12/1 0:00,芜湖市镜湖区大砻坊公共服务中心,建筑安装工程、装饰装潢、消防工程、土石方工程、通风与空调工程、安全技术防范工程、楼宇综合布线、计算机网络工程、园林绿化工程的施工（以上经营范围凭资质证经营）；建筑材料、通信设备（不含无线）、金属材料、五金配件、电子元器件、纺织品、家俱、计算机及配件的销售。,300000,5,21fcf668120935e763d7c18ff18ff1e7,田玉,63b218e1be0ab5ee18ca6d07b503d14e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,66,6579212.18,0.11,723713.34,10.94,109650498.6,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,74,7320156.34,0.17,1244426.58,40.31,121991408.5,0.06,95,48,4725891.05,0.06,283553.46,74.99,42956448.23,0.11,1
7f1de29e6da19d22b51c68001e7e0e54,芜湖市浙大万朋材贸易有限公司,批发和零售业,批发业,矿产品、建材及化工产品批发,建材批发,芜湖市长江路197号（长江路西侧万兴钢材市场1楼121室）,芜湖市长江路197号（长江路西侧万兴钢材市场1楼121室）,汤林华,2018/9/20 0:00,芜湖市镜湖区天门山公共服务中心,钢材、建材、五金交电、水泥砂石销售。,5000000,8,b57854e0761d7b6708f10cf85e522e9a,阮英,f53737a55e8b640f91bf834545f3f736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,71,7020822.78,0.11,772290.51,24.03,63823675.76,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,45,4453638.06,0.17,757118.47,30.09,40485132.36,0.11,0,0,0,0,0,0,0,0,1
42a0e188f5033bc65bf8d78622277c4e,芜湖市精芯力工程有限责任公司,建筑业,建筑安装业,管道和设备安装,管道和设备安装,芜湖市镜湖区汇金广场B2015,芜湖市镜湖区汇金广场B2015,高旭,2018/6/19 0:00,芜湖市镜湖区赭麓公共服务中心,电力设施承装、承修（依法须经批准的项目，经相关部门批准后方可开展经营活动），建筑工程施工（凭资质证经营）。***,10000000,2,8b6eedc86f128fe957380b70c6347d44,田秀英,b216bf2c47f341638928e6043580f46a,64,44,4324390.65,0.06,259463.44,20.23,25436892.26,0.17,0,0,0,0,0,0,0,0,46,34,3323681.34,0.17,565025.83,41.91,19549616.38,0.17,126,86,8542010.02,0.06,512520.6,35.02,50245906.15,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3988c7f88ebcb58c6ce932b957b6f332,芜湖市良诺科技有限公司,居民服务、修理和其他服务业,其他服务业,其他未列明服务业,其他未列明服务业,芜湖市侨鸿国际商城1109室,芜湖市侨鸿国际商城1109室,章镇,2017/10/11 0:00,龙山街道,汽车焊接生产线规划，工艺规划，夹具、检具、模具设计及工程技术服务，非标准零部件设计、汽车零部件设计与销售。,1100000,5,d320d9131c9da9a659d4a3046df30edc,韩秀云,cc4802497ac999f84284763f4e450a95,0,0,0,0,0,0,0,0,111,74,7315789.23,0.17,1243684.17,30.42,121921371.2,0.06,0,0,0,0,0,0,0,0,34,59,5823403.91,0.03,174702.12,12.83,52938975.39,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,79,7827731.88,0.11,861050.51,85.84,46042511.59,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,37,3689360.94,0.06,221361.66,67.08,61470715.83,0.06,1
e00da03b685a0dd18fb6a08af0923de0,芜湖市浦华众城管理有限公司,租赁和商务服务业,商务服务业,企业管理服务,企业总部管理,芜湖市镜湖区名流SOHO901,芜湖市镜湖区名流SOHO901,李林,2018/11/11 0:00,芜湖市镜湖区荆山公共服务中心,企业管理，企业形象策划，市场营销策划，会展服务，商务活动策划，房地产招商代理，房地产销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,500000,2,e825907845bc629006b81d7d72b01f38,贾旭,c45446fb1ed768b60fc8924161c7f935,140,83,8290032.72,0.11,911903.6,23.37,75362002.65,0.11,100,69,6881664.78,0.03,206449.94,74.02,40477819.78,0.17,0,0,0,0,0,0,0,0,50,64,6321177.75,0.06,379270.67,77.49,37180717.32,0.17,54,51,5026756.25,0.06,301605.38,76.98,29566490.75,0.17,70,50,4971888.55,0.17,845221.05,43.2,82852809.16,0.06,0,0,0,0,0,0,0,0,26,50,4927742.4,0.03,147832.27,48.12,28985054.93,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,52,5168320.13,0.17,878614.42,41.34,46981312.22,0.11,0,0,0,0,0,0,0,0,1
1385974ed5904a438616ff7bdb3f7439,芜湖市华成育卓餐饮有限公司,住宿和餐饮业,餐饮业,正餐服务,正餐服务,芜湖市镜湖区银湖中路源丰装饰城C3幢101号,芜湖市镜湖区银湖中路源丰装饰城C3幢101号,钱邦明,2017/11/7 0:00,芜湖市镜湖区大砻坊公共服务中心,餐饮服务，预包装食品销售，商务信息咨询（涉及前置许可的除外），食品加工。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,5000000,4,85e0b72524966550f8fdc300dfe7c856,魏成,f05995b350141381ce563e5f07de31e0,44,84,8382567.4,0.17,1425036.46,47.16,76201260.59,0.11,48,34,3358158.07,0.03,100744.74,42.19,19752411.31,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,3322189.32,0.11,365440.83,34.59,19541093.27,0.17,62,79,7882768.54,0.03,236483.06,72.78,71655517.58,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0f28b5d49b3020afeecd95b4009adf4c,芜湖市迪摩属材料贸易有限公司,批发和零售业,批发业,矿产品、建材及化工产品批发,金属及金属矿批发,芜湖市镜湖区徽商财富广场北楼1219室,芜湖市镜湖区徽商财富广场北楼1219室,何声波,2017/7/30 0:00,芜湖市镜湖区赭麓公共服务中心,金属材料（除贵金属)、建材、五金工具、电子产品、日用百货批发和零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）***,3000000,8,dc391dcb1138a773d1a2dd3f4f3b54b6,杨旭,1f2709023d83d4edff41d8f9cee0b524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
a8baa56554f96369ab93e4f3bb068c22,芜湖市维旺明子商务有限公司,批发和零售业,批发业,文化、体育用品及器材批发,首饰、工艺品及收藏品批发,芜湖市镜湖区镜湖万达广场3号楼1111-1112,芜湖市镜湖区镜湖万达广场3号楼1111-1112,罗成,2018/7/17 0:00,芜湖市镜湖区天门山公共服务中心,网上销售日用百货、工艺品（除文物）、五金交电、电子产品、建筑材料，企业管理、商务信息咨询（涉及前置许可的除外），设计、制作、代理、发布各类广告，图文设计，翻译服务，家政服务。,500000,10,af97991c9242664be59ffaaa0417030b,罗琴,6fc3559c5ad6602a3648671bf1452b18,0,0,0,0,0,0,0,0,61,96,9544785.6,0.11,1049926.42,87.06,86763583.22,0.11,0,0,0,0,0,0,0,0,129,76,7558063.85,0.17,1284870.85,35.25,125957939.6,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
903ce9225fca3e988c2af215d4e544d3,芜湖市银嘉视设备贸易有限公司,批发和零售业,批发业,其他批发业,其他未列明批发业,芜湖市镜湖区巨龙城市花园2#楼4-1502室,芜湖市镜湖区巨龙城市花园2#楼4-1502室,王春,2018/8/4 0:00,官陡街道,影视设备租赁、销售。,300000,4,32729c57ee6904ec17ce31ac739fb612,冯杨,60cdec4e3ea836846d234a63dda40bdb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,71,7081254.22,0.11,778937.96,8.8,118018457.9,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,83,8280904.22,0.03,248427.13,70.57,75275115.04,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,79,7861183.54,0.06,471671.01,45.99,46240664.88,0.17,1
0a09c8844ba8f0936c20bd791130d6b6,芜湖市惠派国际公司宠物用品贸易有限公司,批发和零售业,批发业,纺织、服装及家庭用品批发,其他家庭用品批发,安徽省芜湖市镜湖区西洋里32幢301室,安徽省芜湖市镜湖区西洋里32幢301室,俞新斌,2017/8/9 0:00,芜湖市镜湖区滨江公共服务中心,宠物用品、日用百货、电子产品销售。,100000,3,af904911b942a0989b8ff1e93179af57,刘佳,cc40a36a93e881ae212849b7df7bb873,90,65,6471160.42,0.03,194134.81,85.24,107828997.1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,59,5897802.32,0.03,176934.07,11.19,34692567.58,0.17,1
2b24d495052a8ce66358eb576b8912c8,芜湖市趋势检测仪器有限公司,批发和零售业,批发业,机械设备、五金产品及电子产品批发,电气设备批发,芜湖市镜湖区镜湖世纪城绿地新都会办公B#楼1312,芜湖市镜湖区镜湖世纪城绿地新都会办公B#楼1312,李桂永,2018/1/23 0:00,芜湖市镜湖区汀棠公共服务中心,仪器仪表、工具量具、电线电缆、文具计算产品、衡器（凭许可证经营）、电器、检测设备、电子产品、过滤材料、润滑油、机电设备及相关配件销售。,500000,3,d83fbba8e9eb7a54113040453a276de7,王秀荣,358f87c9fb79d4dec86ccec812db9f90,122,64,6333152.5,0.11,696646.77,58.74,105536224,0.06,22,41,4047602.53,0.11,445236.28,49.51,67446290.6,0.06,51,33,3283239.78,0.06,196994.39,67.48,29842057.66,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,68,6733286.76,0.03,201998.6,23.02,112215052.7,0.06,0,0,0,0,0,0,0,0,117,94,9374078.59,0.17,1593593.36,41.78,85215443.64,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
bd4c9ab730f5513206b999ec0d90d1fb,芜湖市创汇管理有限公司,金融业,资本市场服务,资本投资服务,资本投资服务,芜湖市镜湖区雅园1#楼303,芜湖市镜湖区雅园1#楼303,晋军,2018/9/18 0:00,芜湖市镜湖区天门山公共服务中心,投资咨询、投资分析。项目评估、投资管理。,100000,2,07f6800ed7c6cb6efd8198dd09d5b0fb,刘建华,12350edc573c76878aed6e827efceae2,0,0,0,0,0,0,0,0,102,82,8123529.23,0.17,1380999.97,90.1,73842819.34,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82aa4b0af34c2313a562076992e50aa3,芜湖市天开设备有限公司芜湖市分公司,批发和零售业,批发业,机械设备、五金产品及电子产品批发,其他机械设备及电子产品批发,芜湖市镜湖区联盛国际商业广场1#楼1014,芜湖市镜湖区联盛国际商业广场1#楼1014,孙勇军,2017/3/12 0:00,芜湖市镜湖区大砻坊公共服务中心,机电设备销售,1000000,4,551e6a615735979c41f325407eb75244,张桂荣,bd0b7e268e06a1304e283ee3e38d1d4c,70,65,6486571.39,0.11,713522.85,83.43,38153415.52,0.17,0,0,0,0,0,0,0,0,49,87,8642672.55,0.06,518560.35,20.44,50838543.12,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,70,6985645.45,0.03,209569.36,43.64,116415300.8,0.06,0,0,0,0,0,0,0,0,59,100,9979758.68,0.03,299392.76,58.38,90720253.87,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0777d5c17d4066b82ab86dff8a46af6f,芜湖市维涛设备租赁有限公司,租赁和商务服务业,租赁业,机械设备租赁,建筑工程机械与设备租赁,芜湖市镜湖区联盛国际商业广场1#楼1414,芜湖市镜湖区联盛国际商业广场1#楼1414,潘志强,2017/11/28 0:00,芜湖市镜湖区滨江公共服务中心,建筑机械、建筑设备租赁。,1500000,3,767b5909bba052818db81c0bb0f4d413,刘彬,242bf62b51db69befa170911b82d59de,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,87,8612313.08,0.06,516738.78,38.78,78290550.27,0.11,24,41,4044124.98,0.03,121323.75,87.77,67377702.52,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,66,6503368.17,0.06,390202.09,74.79,59115347.51,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
fa7cdfad1a5aaf8370ebeda47a1ff1c3,芜湖市黄石金承评估有限公司,科学研究和技术服务业,专业技术服务业,其他专业技术服务业,专业化设计服务,安徽省芜湖市北京东路183号,安徽省芜湖市北京东路183号,方流海,2017/12/11 0:00,芜湖市镜湖区滨江公共服务中心,土地估价、地产市场信息、投资、咨询服务，地价评估技术咨询培训，土地登记代理，矿产评估。（凡涉许可经营项目，凭资质证经营）,1000000,10,41930c61f03197d01284648df527a138,罗秀荣,a5795d06d043c7a98f872d5d44067fac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,42,4178795.18,0.11,459667.47,75.27,69625678.85,0.06,0,0,0,0,0,0,0,0,91,75,7451235.6,0.03,223537.07,45.83,67734718.13,0.11,0,0,0,0,0,0,0,0,89,88,8750366.52,0.17,1487562.31,65.78,51470467.93,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,93,9231950.14,0.03,276958.5,88.89,54302513.41,0.17,0,0,0,0,0,0,0,0,1
9766527f2b5d3e95d4a733fcfb77bd7e,芜湖市图龙信息品有限公司芜湖分公司,批发和零售业,批发业,食品、饮料及烟草制品批发,盐及调味品批发,芜湖市铁佛高层A幢3D,芜湖市铁佛高层A幢3D,姚瑞勤,2017/3/17 0:00,芜湖市镜湖区滨江公共服务中心,预包装食品经连。,100000,5,c161704350886bb99aaadf99e2fe03ab,龚洋,4e632c84975fc083318104fb03f95007,150,99,9828039.83,0.06,589682.39,78.9,163778748.1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,64,6318903.63,0.17,1074213.62,94.76,57436747.3,0.11,31,51,5072963.7,0.03,152188.91,31.79,29839863.03,0.17,0,0,0,0,0,0,0,0,48,82,8184460.46,0.06,491067.63,53.95,48142018.24,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,35,3429533.44,0.06,205772.01,60.21,20171642.76,0.17,1
7e7757b1e12abcb736ab9a754ffb617a,芜湖市双敏电子管理有限公司,租赁和商务服务业,商务服务业,企业管理服务,单位后勤管理服务,芜湖市镜湖区联盛国际商业广场3B117,芜湖市镜湖区联盛国际商业广场3B117,薛拥俊,2018/10/8 0:00,芜湖市镜湖区滨江公共服务中心,餐饮管理，预包装食品、食用农产品批发、零售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,500000,4,5bf9166c3123ec92b9da742b6edf0aec,王淑珍,5fb99050fc1621321cb511b17da536e8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,65,6425365.24,0.06,385521.91,73.29,37793730.25,0.17,137,74,7334141.26,0.06,440048.48,64.81,43139764.75,0.17,69,38,3753056.68,0.03,112591.7,19.72,62545465.75,0.06,0,0,0,0,0,0,0,0,35,32,3126087.9,0.03,93782.64,59.87,18386680.57,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,58,5734283.43,0.17,974828.18,74.16,33728513.05,0.17,0,0,0,0,0,0,0,0,1
5878a7ab84fb43402106c575658472fa,芜湖市图龙信息贸有限公司,批发和零售业,批发业,纺织、服装及家庭用品批发,纺织品、针织品及原料批发,沿河路长街一期５＃－１区ＶＭ－ＩＢ－０４,沿河路长街一期５＃－１区ＶＭ－ＩＢ－０４,赵小平,2018/2/18 0:00,芜湖市镜湖区滨江公共服务中心,针纺织品、纺织原料、日用化工产品、日用百货、家用电器、服装、装饰材料、建材销售。,500000,10,359205913014070e5ca04a99108b9fd7,李兵,f8a5f9768b0a870173661c84f1c8786e,64,63,6266173.76,0.11,689279.11,70.86,56959359.62,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,41,4005171.15,0.17,680879.1,70.47,23557391.94,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,70,6955661.3,0.11,765122.74,47.45,40914012.74,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
006f52e9102a8d3be2fe5614f42ba989,芜湖市维旺明装饰工程有限公司,建筑业,建筑装饰和其他建筑业,建筑装饰业,建筑装饰业,芜湖市镜湖区芜湖万达广场二期3号楼711,芜湖市镜湖区芜湖万达广场二期3号楼711,秦彬彬,2018/1/3 0:00,芜湖市镜湖区荆山公共服务中心,室内外装饰工程、园林景观工程、玻璃幕墙工程施工（涉及资质的凭资质经营），五金、建筑材料、装饰材料销售，办公用品批发。,3000000,3,78038c51c70fb586336a5b1f93139e6c,杨玉英,beed8f1bfb9a563e61b3a9ef99d4c7a9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,78,7799094.88,0.06,467945.69,15.74,129980541.5,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,49,4892152,0.11,538136.72,18.98,44472540.57,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
